School,white,black,hispanic,asian,aian,nhpi,tom,ntr,unk,men,women,highest_degree,ownership,admissions_rate,sat_mid_overall,region
Rosemont College,0.3679,0.3841,0.1016,0.0203,0.002,0.0061,0.0407,0.0102,0.0671,0.3577,0.6423,4,2,0.9209,1049.0,2
Shippensburg University of Pennsylvania,0.7363,0.1258,0.0625,0.0146,0.0008,0.0,0.0455,0.0059,0.0086,0.4818,0.5182,4,1,0.9123,1039.0,2
Shippensburg University of Pennsylvania,0.7363,0.1258,0.0625,0.0146,0.0008,0.0,0.0455,0.0059,0.0086,0.4818,0.5182,4,1,0.9123,1039.0,2
Slippery Rock University of Pennsylvania,0.8561,0.0456,0.0257,0.0102,0.0012,0.0005,0.041,0.0069,0.0128,0.4425,0.5575,4,1,0.7065,1088.0,2
Slippery Rock University of Pennsylvania,0.8561,0.0456,0.0257,0.0102,0.0012,0.0005,0.041,0.0069,0.0128,0.4425,0.5575,4,1,0.7065,1088.0,2
Swarthmore College,0.3744,0.077,0.1282,0.1572,0.0038,0.0013,0.0745,0.1433,0.0404,0.4962,0.5038,3,2,0.0893,1469.0,2
Swarthmore College,0.3744,0.077,0.1282,0.1572,0.0038,0.0013,0.0745,0.1433,0.0404,0.4962,0.5038,3,2,0.0893,1469.0,2
Thiel College,0.7291,0.1556,0.0317,0.0173,0.0058,0.0014,0.0403,0.0,0.0187,0.5432,0.4568,3,2,0.7937,1017.0,2
Thiel College,0.7291,0.1556,0.0317,0.0173,0.0058,0.0014,0.0403,0.0,0.0187,0.5432,0.4568,3,2,0.7937,1017.0,2
Thomas Jefferson University,0.56,0.1431,0.1075,0.065,0.0022,0.0008,0.0747,0.0178,0.0289,0.2661,0.7339,4,2,0.6588,1171.0,2
Thomas Jefferson University,0.56,0.1431,0.1075,0.065,0.0022,0.0008,0.0747,0.0178,0.0289,0.2661,0.7339,4,2,0.6588,1171.0,2
Ursinus College,0.7258,0.0777,0.0811,0.0412,0.0007,0.0007,0.033,0.0096,0.0302,0.4948,0.5052,3,2,0.7909,1257.0,2
Ursinus College,0.7258,0.0777,0.0811,0.0412,0.0007,0.0007,0.033,0.0096,0.0302,0.4948,0.5052,3,2,0.7909,1257.0,2
Villanova University,0.7348,0.0504,0.0825,0.0564,0.0004,0.0001,0.0302,0.027000000000000003,0.0181,0.4747,0.5253,4,2,0.2824,1422.0,2
Villanova University,0.7348,0.0504,0.0825,0.0564,0.0004,0.0001,0.0302,0.027000000000000003,0.0181,0.4747,0.5253,4,2,0.2824,1422.0,2
Waynesburg University,0.8543,0.0323,0.0323,0.0087,0.0008,0.0016,0.0331,0.0031,0.0339,0.4126,0.5874,4,2,0.9251,1053.0,2
Waynesburg University,0.8543,0.0323,0.0323,0.0087,0.0008,0.0016,0.0331,0.0031,0.0339,0.4126,0.5874,4,2,0.9251,1053.0,2
West Chester University of Pennsylvania,0.7391,0.1119,0.0631,0.0248,0.0013,0.0006,0.0371,0.0038,0.0184,0.4058,0.5942,4,1,0.7532,1123.0,2
West Chester University of Pennsylvania,0.7391,0.1119,0.0631,0.0248,0.0013,0.0006,0.0371,0.0038,0.0184,0.4058,0.5942,4,1,0.7532,1123.0,2
Widener University,0.7236,0.1202,0.0537,0.0327,0.001,0.0003,0.0318,0.0147,0.0219,0.4348,0.5652,4,2,0.7190000000000001,1127.0,2
Widener University,0.7236,0.1202,0.0537,0.0327,0.001,0.0003,0.0318,0.0147,0.0219,0.4348,0.5652,4,2,0.7190000000000001,1127.0,2
Wilkes University,0.7425,0.043,0.0743,0.0251,0.0018,0.0013,0.0291,0.0555,0.0273,0.5011,0.4989,4,2,0.7862,1123.0,2
Wilkes University,0.7425,0.043,0.0743,0.0251,0.0018,0.0013,0.0291,0.0555,0.0273,0.5011,0.4989,4,2,0.7862,1123.0,2
York College of Pennsylvania,0.7758,0.0599,0.0734,0.0211,0.0008,0.001,0.0327,0.014,0.0213,0.4428,0.5572,4,2,0.6896,1107.0,2
York College of Pennsylvania,0.7758,0.0599,0.0734,0.0211,0.0008,0.001,0.0327,0.014,0.0213,0.4428,0.5572,4,2,0.6896,1107.0,2
New England Institute of Technology,0.1285,0.0107,0.0959,0.0047,0.0,0.0,0.0267,0.0142,0.7193,0.6539,0.3461,4,2,0.632,1059.0,1
New England Institute of Technology,0.1285,0.0107,0.0959,0.0047,0.0,0.0,0.0267,0.0142,0.7193,0.6539,0.3461,4,2,0.632,1059.0,1
Providence College,0.7627,0.0376,0.105,0.0136,0.0015,0.0027,0.0203,0.019,0.0376,0.4627,0.5373,4,2,0.4746,1298.0,1
Providence College,0.7627,0.0376,0.105,0.0136,0.0015,0.0027,0.0203,0.019,0.0376,0.4627,0.5373,4,2,0.4746,1298.0,1
Rhode Island College,0.5524,0.1076,0.2301,0.0304,0.0049,0.0005,0.0232,0.0022,0.0488,0.3056,0.6944,4,1,0.7839,980.0,1
Rhode Island College,0.5524,0.1076,0.2301,0.0304,0.0049,0.0005,0.0232,0.0022,0.0488,0.3056,0.6944,4,1,0.7839,980.0,1
University of Rhode Island,0.7302,0.0509,0.106,0.0333,0.0017,0.0007,0.0303,0.0126,0.0342,0.4417,0.5583,4,1,0.7477,1156.0,1
University of Rhode Island,0.7302,0.0509,0.106,0.0333,0.0017,0.0007,0.0303,0.0126,0.0342,0.4417,0.5583,4,1,0.7477,1156.0,1
Rhode Island School of Design,0.2718,0.0423,0.0876,0.1862,0.0015,0.0,0.0592,0.3245,0.0269,0.3206,0.6794,4,2,0.2576,1349.0,1
Rhode Island School of Design,0.2718,0.0423,0.0876,0.1862,0.0015,0.0,0.0592,0.3245,0.0269,0.3206,0.6794,4,2,0.2576,1349.0,1
Charleston Southern University,0.609,0.1893,0.0457,0.016,0.004,0.0025,0.0366,0.0112,0.0856,0.37,0.63,4,2,0.4965,1165.0,5
Charleston Southern University,0.609,0.1893,0.0457,0.016,0.004,0.0025,0.0366,0.0112,0.0856,0.37,0.63,4,2,0.4965,1165.0,5
Charleston Southern University,0.609,0.1893,0.0457,0.016,0.004,0.0025,0.0366,0.0112,0.0856,0.37,0.63,4,2,0.4965,1165.0,5
Charleston Southern University,0.609,0.1893,0.0457,0.016,0.004,0.0025,0.0366,0.0112,0.0856,0.37,0.63,4,2,0.4965,1165.0,5
Southern Wesleyan University,0.6917,0.2074,0.0481,0.0046,0.0009,0.0009,0.025,0.013,0.0083,0.3648,0.6352,4,2,0.3503,1050.0,5
College of Charleston,0.7758,0.0746,0.0629,0.0199,0.0037,0.0015,0.0391,0.0096,0.0129,0.3554,0.6446,4,1,0.7833,1191.0,5
Citadel Military College of South Carolina,0.7593,0.0732,0.0736,0.0179,0.0038,0.0021,0.053,0.0086,0.0086,0.8735,0.1265,4,1,0.7473,1138.0,5
Claflin University,0.0123,0.9132,0.0134,0.0051,0.0139,0.0021,0.0,0.0308,0.0092,0.3155,0.6845,4,2,0.552,942.0,5
Clemson University,0.8058,0.0615,0.0553,0.0261,0.0022,0.0005,0.0388,0.0066,0.0032,0.5034,0.4966,4,1,0.5126,1334.0,5
Coker University,0.5472,0.3049,0.0257,0.0062,0.0062,0.0,0.0719,0.0339,0.0041,0.4107,0.5893,4,2,0.6329,1101.0,5
Columbia International University,0.5295,0.2205,0.0688,0.0084,0.0042,0.0028,0.0056,0.0421,0.118,0.4803,0.5197,4,2,0.4792,1056.0,5
Converse College,0.6052,0.1101,0.0545,0.0161,0.005,0.0025,0.0569,0.0693,0.0804,0.0186,0.9814,4,2,0.8934,1099.0,5
Erskine College,0.5867,0.2168,0.0459,0.0153,0.014,0.0064,0.0,0.0,0.1148,0.639,0.361,4,2,0.6965,1027.0,5
Francis Marion University,0.4894,0.3969,0.0332,0.0139,0.0045,0.0003,0.0354,0.0148,0.0116,0.3218,0.6782,4,1,0.6804,1002.0,5
Furman University,0.7911,0.0618,0.0524,0.0255,0.0022,0.0007,0.0311,0.0247,0.0105,0.3954,0.6046,4,2,0.5681,1356.0,5
Lander University,0.6353,0.263,0.0257,0.0079,0.0059,0.0007,0.0392,0.0059,0.0165,0.318,0.682,4,1,0.4316,1040.0,5
Limestone University,0.4584,0.4338,0.0425,0.0047,0.0057,0.0009,0.0005,0.034,0.0194,0.4471,0.5529,4,2,0.5091,1073.0,5
Newberry College,0.5071,0.3074,0.0246,0.0055,0.004,0.0016,0.0325,0.0563,0.061,0.5658,0.4342,3,2,0.6275,992.0,5
North Greenville University,0.7739,0.0734,0.0418,0.0082,0.0016,0.0011,0.031,0.0011,0.0679,0.4799,0.5201,4,2,0.6282,1122.0,5
Presbyterian College,0.693,0.1618,0.0536,0.0117,0.001,0.0,0.0439,0.0312,0.0039,0.4912,0.5088,4,2,0.7548,1124.0,5
University of South Carolina Aiken,0.5834,0.2632,0.0524,0.0101,0.003,0.001,0.051,0.024,0.0118,0.3456,0.6544,4,1,0.5575,1050.0,5
University of South Carolina Beaufort,0.6001,0.2196,0.0847,0.0105,0.005,0.001,0.0493,0.0144,0.0154,0.3177,0.6823,3,1,0.6276,1023.0,5
University of South Carolina-Columbia,0.7559,0.0839,0.0504,0.0338,0.0018,0.0009,0.0399,0.026,0.0072,0.4625,0.5375,4,1,0.6865,1289.0,5
University of South Carolina-Columbia,0.7559,0.0839,0.0504,0.0338,0.0018,0.0009,0.0399,0.026,0.0072,0.4625,0.5375,4,1,0.6865,1289.0,5
University of South Carolina-Columbia,0.7559,0.0839,0.0504,0.0338,0.0018,0.0009,0.0399,0.026,0.0072,0.4625,0.5375,4,1,0.6865,1289.0,5
University of South Carolina-Columbia,0.7559,0.0839,0.0504,0.0338,0.0018,0.0009,0.0399,0.026,0.0072,0.4625,0.5375,4,1,0.6865,1289.0,5
University of South Carolina-Lancaster,0.6675,0.1881,0.049,0.0142,0.0039,0.0013,0.0399,0.009000000000000001,0.0271,0.4072,0.5928,2,1,0.821,988.0,5
University of South Carolina-Salkehatchie,0.4592,0.3121,0.0603,0.0,0.0018,0.0,0.0195,0.0266,0.1206,0.3670000000000001,0.633,2,1,0.7323,901.0,5
University of South Carolina-Sumter,0.5589,0.2534,0.0715,0.0164,0.0045,0.0015,0.0492,0.0194,0.0253,0.4829,0.5171,2,1,0.8203,987.0,5
University of South Carolina-Union,0.5439,0.277,0.0372,0.0,0.0034,0.0,0.0439,0.0068,0.0878,0.4493,0.5507,2,1,0.917,877.0,5
Coastal Carolina University,0.67,0.1803,0.0545,0.0085,0.004,0.0012,0.0473,0.0117,0.0225,0.4522,0.5478,4,1,0.6887,1097.0,5
South Carolina State University,0.0245,0.9491,0.0047,0.0014,0.0019,0.0005,0.0028,0.0005,0.0146,0.4713,0.5287,4,1,0.6644,912.0,5
University of South Carolina-Upstate,0.5026,0.3272,0.066,0.0273,0.0027,0.0008,0.0428,0.0157,0.0151,0.3338,0.6662,4,1,0.5813,1023.0,5
Spartanburg Methodist College,0.4753,0.383,0.0901,0.0064,0.0011,0.0,0.0386,0.0054,0.0,0.5097,0.4903,2,2,0.611,933.0,5
Winthrop University,0.5533,0.3126,0.061,0.0126,0.0041,0.0014,0.0407,0.0137,0.0007,0.313,0.687,4,1,0.6878,1067.0,5
Wofford College,0.8005,0.0838,0.0442,0.0192,0.0012,0.0,0.0291,0.0198,0.0023,0.4788,0.5212,3,2,0.5983,1290.0,5
Black Hills State University,0.8084,0.0124,0.0575,0.0091,0.0385,0.0008,0.0493,0.0137,0.0103,0.3576,0.6424,4,1,0.8394,1083.0,4
Dakota Wesleyan University,0.8428,0.0139,0.0723,0.0083,0.0181,0.0014,0.0278,0.0153,0.0,0.4312,0.5688,4,2,0.667,1092.0,4
Mount Marty University,0.7637,0.0532,0.0915,0.0067,0.0233,0.0017,0.0067,0.0349,0.0183,0.4542,0.5458,4,2,0.7161,1072.0,4
Presentation College,0.6955,0.0973,0.0757,0.0144,0.0198,0.0036,0.0324,0.0396,0.0216,0.3712,0.6288,3,2,0.9019,1045.0,4
South Dakota School of Mines and Technology,0.8311,0.0155,0.0551,0.0127,0.0094,0.0,0.0424,0.0264,0.0075,0.768,0.232,4,1,0.7659999999999999,1266.0,4
South Dakota State University,0.8688,0.018000000000000002,0.0252,0.0099,0.0107,0.0002,0.0229,0.0377,0.0064,0.4803,0.5197,4,1,0.9004,1136.0,4
South Dakota State University,0.8688,0.018000000000000002,0.0252,0.0099,0.0107,0.0002,0.0229,0.0377,0.0064,0.4803,0.5197,4,1,0.9004,1136.0,4
South Dakota State University,0.8688,0.018000000000000002,0.0252,0.0099,0.0107,0.0002,0.0229,0.0377,0.0064,0.4803,0.5197,4,1,0.9004,1136.0,4
South Dakota State University,0.8688,0.018000000000000002,0.0252,0.0099,0.0107,0.0002,0.0229,0.0377,0.0064,0.4803,0.5197,4,1,0.9004,1136.0,4
University of Sioux Falls,0.8347,0.0452,0.0208,0.0096,0.0059,0.0022,0.0593,0.0104,0.0119,0.3677,0.6323,4,2,0.9145,1136.0,4
Austin Peay State University,0.5744,0.2266,0.0877,0.016,0.0026,0.0021,0.0652,0.0056,0.0197,0.4165,0.5835,4,1,0.9498,1104.0,5
Baptist Health Sciences University,0.467,0.4063,0.0796,0.0168,0.0,0.001,0.0199,0.0,0.0094,0.0995,0.9005,3,2,0.5956,1120.0,5
Belmont University,0.7989,0.0493,0.0637,0.0207,0.0034,0.001,0.0427,0.0078,0.0124,0.3515,0.6485,4,2,0.838,1253.0,5
Carson-Newman University,0.7841,0.0871,0.0447,0.0062,0.0068,0.0011,0.0237,0.0339,0.0124,0.4031,0.5969,4,2,0.6924,1164.0,5
Christian Brothers University,0.34700000000000003,0.2195,0.0762,0.0499,0.0055,0.0035,0.0512,0.0429,0.2043,0.4848,0.5152,4,2,0.5015,1205.0,5
Lipscomb University,0.7354,0.0732,0.0749,0.031,0.0021,0.0014,0.0289,0.0352,0.0179,0.3966,0.6034,4,2,0.6311,1234.0,5
East Tennessee State University,0.8109,0.0653,0.0322,0.0145,0.0021,0.0009,0.0396,0.0206,0.014,0.4107,0.5893,4,1,0.8593,1156.0,5
East Tennessee State University,0.8109,0.0653,0.0322,0.0145,0.0021,0.0009,0.0396,0.0206,0.014,0.4107,0.5893,4,1,0.8593,1156.0,5
East Tennessee State University,0.8109,0.0653,0.0322,0.0145,0.0021,0.0009,0.0396,0.0206,0.014,0.4107,0.5893,4,1,0.8593,1156.0,5
East Tennessee State University,0.8109,0.0653,0.0322,0.0145,0.0021,0.0009,0.0396,0.0206,0.014,0.4107,0.5893,4,1,0.8593,1156.0,5
Fisk University,0.0048,0.8417,0.0107,0.0036,0.0,0.0,0.0179,0.056,0.0655,0.3131,0.6869,4,2,0.9341,1070.0,5
Freed-Hardeman University,0.8731,0.0408,0.0037,0.0052,0.0089,0.0015,0.0111,0.0104,0.0453,0.4496,0.5504,4,2,0.8845,1196.0,5
John A Gupton College,0.8476,0.1098,0.0244,0.0122,0.0061,0.0,0.0,0.0,0.0,0.4756,0.5244,2,2,0.825,1035.0,5
Texas A & M University-Kingsville,0.1586,0.0475,0.7273,0.008,0.0006,0.0019,0.0122,0.041,0.003,0.5132,0.4868,4,1,0.7726,1032.0,6
Le Moyne-Owen College,0.0036,0.9725,0.006,0.0012,0.0024,0.0,0.0,0.0144,0.0,0.3377,0.6623,3,2,0.8043,893.0,5
Washington and Lee University,0.7933,0.0304,0.0553,0.0364,0.0,0.0,0.0396,0.0396,0.0054,0.4965,0.5035,4,2,0.1857,1453.0,5
Washington and Lee University,0.7933,0.0304,0.0553,0.0364,0.0,0.0,0.0396,0.0396,0.0054,0.4965,0.5035,4,2,0.1857,1453.0,5
Washington and Lee University,0.7933,0.0304,0.0553,0.0364,0.0,0.0,0.0396,0.0396,0.0054,0.4965,0.5035,4,2,0.1857,1453.0,5
Washington and Lee University,0.7933,0.0304,0.0553,0.0364,0.0,0.0,0.0396,0.0396,0.0054,0.4965,0.5035,4,2,0.1857,1453.0,5
Lincoln Memorial University,0.8629,0.0654,0.0026,0.0136,0.0126,0.0,0.0,0.0,0.0429,0.2857,0.7143,4,2,0.4958,1118.0,5
Martin Methodist College,0.7211,0.1157,0.0334,0.0051,0.0039,0.0013,0.0308,0.0501,0.0386,0.4203,0.5797,4,2,0.9866,1036.0,5
Maryville College,0.7596,0.0997,0.0606,0.0084,0.0047,0.0,0.0336,0.0177,0.0158,0.4399,0.5601,3,2,0.5557,1181.0,5
University of Memphis,0.4663,0.3614,0.0633,0.0373,0.0023,0.0005,0.0399,0.0141,0.0148,0.4082,0.5918,4,1,0.8475,1134.0,5
Middle Tennessee State University,0.6324,0.1927,0.0678,0.0382,0.0023,0.0007,0.0386,0.0261,0.0011,0.4715,0.5285,4,1,0.9371,1150.0,5
The University of the South,0.8238,0.0407,0.0527,0.0132,0.0006,0.0,0.0318,0.0371,0.0,0.4883,0.5117,4,2,0.6671,1278.0,5
Tennessee Wesleyan University,0.7121,0.1072,0.0464,0.0087,0.0019,0.001,0.0242,0.0599,0.0386,0.3758,0.6242,4,2,0.6146,1111.0,5
The University of Tennessee-Chattanooga,0.7544,0.0971,0.0558,0.0243,0.0018,0.0004,0.0266,0.0132,0.0264,0.4356,0.5644,4,1,0.8205,1168.0,5
The University of Tennessee-Knoxville,0.7843,0.0587,0.0466,0.0405,0.0017,0.001,0.0381,0.0121,0.017,0.4894,0.5106,4,1,0.7885,1276.0,5
Tennessee Technological University,0.8382,0.0376,0.0373,0.0157,0.0016,0.0005,0.0423,0.0214,0.0055,0.5486,0.4514,4,1,0.7902,1187.0,5
Trevecca Nazarene University,0.6068,0.1247,0.1005,0.0147,0.0036,0.0004,0.0286,0.067,0.0536,0.3878,0.6122,4,2,0.6233,1156.0,5
Tusculum University,0.6532,0.1373,0.0405,0.0024,0.0056,0.0008,0.0111,0.0786,0.0706,0.4579,0.5421,4,2,0.7237,1061.0,5
Vanderbilt University,0.4405,0.11,0.1006,0.1431,0.0045,0.0032,0.0555,0.0962,0.0464,0.4841,0.5159,4,2,0.0912,1515.0,5
Abilene Christian University,0.6269,0.0865,0.1861,0.0128,0.004,0.0009,0.0454,0.0334,0.004,0.3945,0.6055,4,2,0.6148,1164.0,6
Angelo State University,0.4635,0.0711,0.3882,0.0093,0.0037,0.001,0.0327,0.0294,0.001,0.4356,0.5644,4,1,0.7659,1038.0,6
University of Mary Hardin-Baylor,0.532,0.1377,0.2325,0.0168,0.006,0.0015,0.0336,0.0093,0.0306,0.3495,0.6505,4,2,0.8738,1105.0,6
University of Mary Hardin-Baylor,0.532,0.1377,0.2325,0.0168,0.006,0.0015,0.0336,0.0093,0.0306,0.3495,0.6505,4,2,0.8738,1105.0,6
University of Mary Hardin-Baylor,0.532,0.1377,0.2325,0.0168,0.006,0.0015,0.0336,0.0093,0.0306,0.3495,0.6505,4,2,0.8738,1105.0,6
University of Mary Hardin-Baylor,0.532,0.1377,0.2325,0.0168,0.006,0.0015,0.0336,0.0093,0.0306,0.3495,0.6505,4,2,0.8738,1105.0,6
Concordia University Texas,0.4181,0.1145,0.3446,0.0409,0.0072,0.0017,0.0343,0.0006,0.0382,0.3153,0.6847,4,2,0.9045,1052.0,6
Dallas Baptist University,0.6052,0.0953,0.1858,0.0243,0.0043,0.0025,0.017,0.0656,0.0,0.4143,0.5857,4,2,0.8985,1155.0,6
Dallas Christian College,0.4197,0.2487,0.1554,0.0207,0.0104,0.0,0.1244,0.0052,0.0155,0.5751,0.4249,3,2,0.1305,917.0,6
The University of Texas at Dallas,0.3014,0.0547,0.1823,0.3509,0.0011,0.0017,0.041,0.0428,0.0239,0.5678,0.4322,4,1,0.7859,1355.0,6
The University of Texas at Dallas,0.3014,0.0547,0.1823,0.3509,0.0011,0.0017,0.041,0.0428,0.0239,0.5678,0.4322,4,1,0.7859,1355.0,6
The University of Texas at Dallas,0.3014,0.0547,0.1823,0.3509,0.0011,0.0017,0.041,0.0428,0.0239,0.5678,0.4322,4,1,0.7859,1355.0,6
The University of Texas at Dallas,0.3014,0.0547,0.1823,0.3509,0.0011,0.0017,0.041,0.0428,0.0239,0.5678,0.4322,4,1,0.7859,1355.0,6
East Texas Baptist University,0.6321,0.1766,0.1244,0.0066,0.0052,0.0015,0.0427,0.0081,0.0029,0.4459,0.5541,4,2,0.5945,1028.0,6
Houston Baptist University,0.2295,0.1967,0.374,0.0835,0.0038,0.0019,0.032,0.0431,0.0355,0.3439,0.6561,4,2,0.7105,1101.0,6
University of Houston-Clear Lake,0.3685,0.0725,0.4275,0.0711,0.002,0.0006,0.0316,0.0135,0.0126,0.3833,0.6167,4,1,0.7361,1100.0,6
University of Houston-Clear Lake,0.3685,0.0725,0.4275,0.0711,0.002,0.0006,0.0316,0.0135,0.0126,0.3833,0.6167,4,1,0.7361,1100.0,6
University of Houston-Clear Lake,0.3685,0.0725,0.4275,0.0711,0.002,0.0006,0.0316,0.0135,0.0126,0.3833,0.6167,4,1,0.7361,1100.0,6
University of Houston-Clear Lake,0.3685,0.0725,0.4275,0.0711,0.002,0.0006,0.0316,0.0135,0.0126,0.3833,0.6167,4,1,0.7361,1100.0,6
University of Houston-Downtown,0.1358,0.1821,0.5141,0.0851,0.0024,0.0015,0.0142,0.056,0.0087,0.3971,0.6029,4,1,0.8868,996.0,6
University of Houston-Victoria,0.3076,0.1497,0.4268,0.0551,0.0006,0.0015,0.0254,0.0248,0.0085,0.3509,0.6491,4,1,0.5553,999.0,6
Howard Payne University,0.508,0.1371,0.2595,0.0024,0.0061,0.0024,0.0355,0.0,0.049,0.5435,0.4565,4,2,0.5385,1048.0,6
Huston-Tillotson University,0.0477,0.643,0.2653,0.0036,0.0054,0.0009,0.0063,0.0216,0.0063,0.3714,0.6286,4,2,0.6251,893.0,6
University of the Incarnate Word,0.1767,0.0742,0.5935,0.0226,0.0042,0.0034,0.0245,0.0388,0.0623,0.3947,0.6053,4,2,0.9377,1054.0,6
Lamar University,0.4236,0.2443,0.2059,0.0489,0.0033,0.0008,0.0311,0.0128,0.0294,0.4183,0.5817,4,1,0.8381,1050.0,6
LeTourneau University,0.6396,0.0985,0.0608,0.0118,0.0101,0.0017,0.0648,0.0524,0.0602,0.5935,0.4065,4,2,0.4451,1215.0,6
Lubbock Christian University,0.6517,0.036000000000000004,0.2305,0.0083,0.0135,0.0038,0.0,0.0233,0.033,0.3911,0.6089,4,2,0.9066,1079.0,6
McMurry University,0.477,0.1427,0.2837,0.0089,0.0053,0.0018,0.031,0.0363,0.0133,0.4823,0.5177,3,2,0.4546,1033.0,6
Midwestern State University,0.4631,0.1466,0.2052,0.0273,0.006999999999999999,0.0019,0.0427,0.0961,0.0101,0.3787,0.6213,4,1,0.7925,1029.0,6
Our Lady of the Lake University,0.0919,0.0663,0.7779,0.0038,0.0038,0.0008,0.0038,0.0226,0.0294,0.3148,0.6852,4,2,0.6795,989.0,6
The University of Texas Rio Grande Valley,0.0244,0.0045,0.9209,0.0116,0.0003,0.0005,0.0027,0.0193,0.0159,0.4272,0.5728,4,1,0.8016,1037.0,6
Paul Quinn College,0.0109,0.7879999999999999,0.1848,0.0,0.0054,0.0,0.0,0.0109,0.0,0.433,0.5670000000000001,3,2,0.7916,885.0,6
Rice University,0.3172,0.0737,0.1619,0.265,0.001,0.0015,0.0463,0.1199,0.0136,0.5181,0.4819,4,2,0.0872,1520.0,6
Saint Edward's University,0.3628,0.0379,0.463,0.03,0.0062,0.0018,0.0276,0.0596,0.0112,0.3769,0.6231,4,2,0.8821,1178.0,6
Sam Houston State University,0.4867,0.1788,0.247,0.02,0.0065,0.0011,0.0321,0.0116,0.0161,0.3789,0.6211,4,1,0.8340000000000001,1071.0,6
Schreiner University,0.4846,0.0402,0.4272,0.0128,0.0034,0.0009,0.0223,0.0086,0.0,0.4315,0.5685,4,2,0.9322,1025.0,6
Southern Methodist University,0.6444,0.044,0.1213,0.0704,0.0018,0.0001,0.0404,0.0731,0.0045,0.5085,0.4915,4,2,0.4729,1405.0,6
Southwestern Assemblies of God University,0.5748,0.1245,0.1963,0.0092,0.046,0.0049,0.0307,0.011,0.0025,0.4687,0.5313,4,2,0.8753,1022.0,6
Stephen F Austin State University,0.5878,0.1484,0.197,0.011,0.0044,0.0006,0.0368,0.0065,0.0075,0.3612,0.6388,4,1,0.6795,1093.0,6
Texas State University,0.4344,0.094,0.3985,0.0254,0.0025,0.0012,0.0375,0.0048,0.0017,0.4185,0.5815,4,1,0.8113,1102.0,6
Southwestern Adventist University,0.2303,0.1227,0.453,0.0485,0.003,0.0106,0.0455,0.0606,0.0258,0.3894,0.6106,4,2,0.5770000000000001,1008.0,6
Sul Ross State University,0.2258,0.0552,0.6692,0.0043,0.0054,0.0005,0.0298,0.0005,0.0092,0.4034,0.5966,4,1,0.9963,945.0,6
Tarleton State University,0.6425,0.0779,0.2137,0.0131,0.0041,0.0012,0.0367,0.0052,0.0055,0.3799,0.6201,4,1,0.5577,1053.0,6
The University of Texas at Arlington,0.3252,0.1443,0.2988,0.1216,0.0022,0.0013,0.0352,0.0477,0.0236,0.385,0.615,4,1,0.8289,1151.0,6
The University of Texas at Austin,0.3871,0.0422,0.2448,0.2263,0.0014,0.0008,0.038,0.0511,0.0084,0.4549,0.5451,4,1,0.3182,1367.0,6
The University of Texas at Tyler,0.5704,0.097,0.2174,0.0426,0.0029,0.0006,0.0311,0.0284,0.0095,0.4217,0.5783,4,1,0.8319,1170.0,6
Texas Christian University,0.6839,0.0522,0.1466,0.029,0.006,0.0021,0.0201,0.0461,0.014,0.4163,0.5837,4,2,0.4712,1288.0,6
Texas Lutheran University,0.4577,0.0938,0.4009,0.0078,0.0021,0.0007,0.0171,0.0057,0.0142,0.4911,0.5089,4,2,0.5575,1081.0,6
The University of Texas Permian Basin,0.3178,0.0637,0.5335,0.0202,0.002,0.0018,0.0237,0.0295,0.0079,0.4385,0.5615,4,1,0.8832,1036.0,6
The University of Texas at San Antonio,0.2172,0.085,0.5783,0.058,0.0015,0.0017,0.0365,0.0172,0.0046,0.4968,0.5032,4,1,0.7659,1124.0,6
Texas Southern University,0.0141,0.8181,0.0801,0.0142,0.0008,0.0007,0.0251,0.0468,0.0,0.4057,0.5943,4,1,0.9086,921.0,6
Texas Tech University,0.5469,0.0632,0.2891,0.0297,0.0039,0.0006,0.0324,0.029,0.0051,0.5229,0.4771,4,1,0.6891,1181.0,6
Texas Wesleyan University,0.265,0.149,0.3392,0.0121,0.0061,0.0027,0.0802,0.1274,0.0182,0.4646,0.5354,4,2,0.4207,1076.0,6
Texas Woman's University,0.3341,0.1815,0.3281,0.0931,0.0037,0.0007,0.0351,0.0174,0.0062,0.1016,0.8984,4,1,0.9323,1037.0,6
Wayland Baptist University,0.3467,0.1739,0.3254,0.0185,0.0089,0.0338,0.0466,0.0171,0.0292,0.4932,0.5068,4,2,0.9748,995.0,6
Brigham Young University-Hawaii,0.3221,0.0027,0.0477,0.0477,0.0034,0.0817,0.0831,0.4082,0.0034,0.3806,0.6194,3,2,0.9733,1197.0,8
Brigham Young University-Hawaii,0.3221,0.0027,0.0477,0.0477,0.0034,0.0817,0.0831,0.4082,0.0034,0.3806,0.6194,3,2,0.9733,1197.0,8
Brigham Young University-Hawaii,0.3221,0.0027,0.0477,0.0477,0.0034,0.0817,0.0831,0.4082,0.0034,0.3806,0.6194,3,2,0.9733,1197.0,8
Brigham Young University-Hawaii,0.3221,0.0027,0.0477,0.0477,0.0034,0.0817,0.0831,0.4082,0.0034,0.3806,0.6194,3,2,0.9733,1197.0,8
Southern Utah University,0.743,0.0223,0.0767,0.0141,0.0114,0.0147,0.0162,0.0577,0.0438,0.4473,0.5527,4,1,0.7835,1135.0,7
Southern Utah University,0.743,0.0223,0.0767,0.0141,0.0114,0.0147,0.0162,0.0577,0.0438,0.4473,0.5527,4,1,0.7835,1135.0,7
