School,white,black,hispanic,asian,aian,nhpi,tom,ntr,unk,men,women,highest_degree,ownership,region
McDowell Technical Community College,0.8522,0.0347,0.0639,0.0164,0.0036,0.0,0.0128,0.0036,0.0128,0.3558,0.6442,2,1,5
Meredith College,0.6742,0.0863,0.0957,0.0361,0.004,0.0013,0.0368,0.0134,0.0522,0.0,1.0,4,2,5
Meredith College,0.6742,0.0863,0.0957,0.0361,0.004,0.0013,0.0368,0.0134,0.0522,0.0,1.0,4,2,5
Methodist University,0.4025,0.1772,0.0855,0.0105,0.0117,0.0025,0.0178,0.0966,0.1957,0.5342,0.4658,4,2,5
Methodist University,0.4025,0.1772,0.0855,0.0105,0.0117,0.0025,0.0178,0.0966,0.1957,0.5342,0.4658,4,2,5
Platt College-Miller-Motte-Wilmington,0.2712,0.6159,0.039,0.0012,0.0166,0.0025,0.0411,0.0,0.0125,0.1453,0.8547,3,3,5
Platt College-Miller-Motte-Wilmington,0.2712,0.6159,0.039,0.0012,0.0166,0.0025,0.0411,0.0,0.0125,0.1453,0.8547,3,3,5
Mitchell Community College,0.6697,0.1185,0.1277,0.0216,0.006999999999999999,0.0011,0.0302,0.0065,0.0178,0.3971,0.6029,2,1,5
Mitchell Community College,0.6697,0.1185,0.1277,0.0216,0.006999999999999999,0.0011,0.0302,0.0065,0.0178,0.3971,0.6029,2,1,5
Mitchells Academy,0.8889,0.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3,5
Mitchells Academy,0.8889,0.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3,5
Mitchells Academy,0.8889,0.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3,5
Mitchells Academy,0.8889,0.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3,5
Montreat College,0.6432,0.1446,0.0689,0.0122,0.0095,0.0095,0.023,0.0351,0.0541,0.5257,0.4743,4,2,5
Montreat College,0.6432,0.1446,0.0689,0.0122,0.0095,0.0095,0.023,0.0351,0.0541,0.5257,0.4743,4,2,5
University of Mount Olive,0.5396,0.2672,0.0752,0.0085,0.0032,0.0012,0.0376,0.0368,0.0307,0.3517,0.6483,4,2,5
University of Mount Olive,0.5396,0.2672,0.0752,0.0085,0.0032,0.0012,0.0376,0.0368,0.0307,0.3517,0.6483,4,2,5
College of Wilmington,0.5658,0.2961,0.0724,0.0,0.0197,0.0,0.0461,0.0,0.0,0.1382,0.8618,1,3,5
College of Wilmington,0.5658,0.2961,0.0724,0.0,0.0197,0.0,0.0461,0.0,0.0,0.1382,0.8618,1,3,5
College of Wilmington,0.5658,0.2961,0.0724,0.0,0.0197,0.0,0.0461,0.0,0.0,0.1382,0.8618,1,3,5
College of Wilmington,0.5658,0.2961,0.0724,0.0,0.0197,0.0,0.0461,0.0,0.0,0.1382,0.8618,1,3,5
College of Wilmington,0.5658,0.2961,0.0724,0.0,0.0197,0.0,0.0461,0.0,0.0,0.1382,0.8618,1,3,5
College of Wilmington,0.5658,0.2961,0.0724,0.0,0.0197,0.0,0.0461,0.0,0.0,0.1382,0.8618,1,3,5
College of Wilmington,0.5658,0.2961,0.0724,0.0,0.0197,0.0,0.0461,0.0,0.0,0.1382,0.8618,1,3,5
College of Wilmington,0.5658,0.2961,0.0724,0.0,0.0197,0.0,0.0461,0.0,0.0,0.1382,0.8618,1,3,5
University of North Carolina at Asheville,0.7429,0.0532,0.0882,0.0198,0.0043,0.0009,0.0426,0.0085,0.0395,0.425,0.575,4,1,5
University of North Carolina at Asheville,0.7429,0.0532,0.0882,0.0198,0.0043,0.0009,0.0426,0.0085,0.0395,0.425,0.575,4,1,5
University of North Carolina at Chapel Hill,0.5876,0.0809,0.0858,0.1149,0.0044,0.0005,0.0493,0.0397,0.0369,0.4035,0.5965,4,1,5
University of North Carolina at Chapel Hill,0.5876,0.0809,0.0858,0.1149,0.0044,0.0005,0.0493,0.0397,0.0369,0.4035,0.5965,4,1,5
University of North Carolina at Charlotte,0.5609,0.1571,0.1089,0.0811,0.0033,0.0009,0.0481,0.0226,0.0171,0.5328,0.4672,4,1,5
University of North Carolina at Charlotte,0.5609,0.1571,0.1089,0.0811,0.0033,0.0009,0.0481,0.0226,0.0171,0.5328,0.4672,4,1,5
University of North Carolina at Greensboro,0.4572,0.2961,0.1167,0.0522,0.003,0.0006,0.0527,0.0132,0.0083,0.3299,0.6701,4,1,5
University of North Carolina at Greensboro,0.4572,0.2961,0.1167,0.0522,0.003,0.0006,0.0527,0.0132,0.0083,0.3299,0.6701,4,1,5
North Carolina Central University,0.0527,0.8143,0.0563,0.0094,0.0031,0.0004,0.0492,0.0022,0.0126,0.3146,0.6854,4,1,5
North Carolina Central University,0.0527,0.8143,0.0563,0.0094,0.0031,0.0004,0.0492,0.0022,0.0126,0.3146,0.6854,4,1,5
University of North Carolina School of the Arts,0.7041,0.0788,0.094,0.0248,0.0086,0.0011,0.0562,0.0205,0.0119,0.4298,0.5702,4,1,5
University of North Carolina School of the Arts,0.7041,0.0788,0.094,0.0248,0.0086,0.0011,0.0562,0.0205,0.0119,0.4298,0.5702,4,1,5
North Carolina State University at Raleigh,0.682,0.058,0.0616,0.0763,0.0043,0.0007,0.0385,0.0365,0.0421,0.5253,0.4747,4,1,5
North Carolina State University at Raleigh,0.682,0.058,0.0616,0.0763,0.0043,0.0007,0.0385,0.0365,0.0421,0.5253,0.4747,4,1,5
North Carolina Wesleyan College,0.2805,0.4166,0.0423,0.0088,0.0115,0.0005,0.0351,0.0664,0.1383,0.4237,0.5763,4,2,5
North Carolina Wesleyan College,0.2805,0.4166,0.0423,0.0088,0.0115,0.0005,0.0351,0.0664,0.1383,0.4237,0.5763,4,2,5
Pamlico Community College,0.487,0.3705,0.044,0.0078,0.013,0.0026,0.0181,0.0,0.057,0.5751,0.4249,2,1,5
Pamlico Community College,0.487,0.3705,0.044,0.0078,0.013,0.0026,0.0181,0.0,0.057,0.5751,0.4249,2,1,5
William Peace University,0.5316,0.2372,0.124,0.0203,0.0083,0.0012,0.0465,0.0036,0.0274,0.4779,0.5221,3,2,5
William Peace University,0.5316,0.2372,0.124,0.0203,0.0083,0.0012,0.0465,0.0036,0.0274,0.4779,0.5221,3,2,5
University of North Carolina at Pembroke,0.3671,0.3163,0.0775,0.0139,0.1396,0.0008,0.0568,0.0128,0.0153,0.3879,0.6121,4,1,5
University of North Carolina at Pembroke,0.3671,0.3163,0.0775,0.0139,0.1396,0.0008,0.0568,0.0128,0.0153,0.3879,0.6121,4,1,5
Pfeiffer University,0.6031,0.2274,0.1048,0.0078,0.0089,0.0033,0.0312,0.0123,0.0011,0.4058,0.5942,4,2,5
Pfeiffer University,0.6031,0.2274,0.1048,0.0078,0.0089,0.0033,0.0312,0.0123,0.0011,0.4058,0.5942,4,2,5
Pitt Community College,0.4592,0.3713,0.0786,0.011,0.006999999999999999,0.0034,0.0217,0.0068,0.0411,0.3737,0.6263,2,1,5
Pitt Community College,0.4592,0.3713,0.0786,0.011,0.006999999999999999,0.0034,0.0217,0.0068,0.0411,0.3737,0.6263,2,1,5
Queens University of Charlotte,0.5544,0.1524,0.1233,0.0284,0.006,0.0006,0.0054,0.0901,0.0393,0.3307,0.6693,4,2,5
Queens University of Charlotte,0.5544,0.1524,0.1233,0.0284,0.006,0.0006,0.0054,0.0901,0.0393,0.3307,0.6693,4,2,5
Randolph Community College,0.6484,0.0604,0.1251,0.01,0.0087,0.0006,0.0149,0.0137,0.1182,0.3516,0.6484,2,1,5
Randolph Community College,0.6484,0.0604,0.1251,0.01,0.0087,0.0006,0.0149,0.0137,0.1182,0.3516,0.6484,2,1,5
Richmond Community College,0.3749,0.2958,0.0376,0.0094,0.1388,0.0007,0.0248,0.006,0.112,0.3085,0.6915,2,1,5
Richmond Community College,0.3749,0.2958,0.0376,0.0094,0.1388,0.0007,0.0248,0.006,0.112,0.3085,0.6915,2,1,5
Mid-Atlantic Christian University,0.6257,0.2513,0.0749,0.0053,0.0053,0.0053,0.016,0.016,0.0,0.615,0.385,3,2,5
Mid-Atlantic Christian University,0.6257,0.2513,0.0749,0.0053,0.0053,0.0053,0.016,0.016,0.0,0.615,0.385,3,2,5
Roanoke-Chowan Community College,0.3109,0.6058,0.0096,0.0,0.0064,0.0,0.0,0.0032,0.0641,0.2788,0.7212,2,1,5
Roanoke-Chowan Community College,0.3109,0.6058,0.0096,0.0,0.0064,0.0,0.0,0.0032,0.0641,0.2788,0.7212,2,1,5
Roanoke-Chowan Community College,0.3109,0.6058,0.0096,0.0,0.0064,0.0,0.0,0.0032,0.0641,0.2788,0.7212,2,1,5
Roanoke-Chowan Community College,0.3109,0.6058,0.0096,0.0,0.0064,0.0,0.0,0.0032,0.0641,0.2788,0.7212,2,1,5
Roanoke-Chowan Community College,0.3109,0.6058,0.0096,0.0,0.0064,0.0,0.0,0.0032,0.0641,0.2788,0.7212,2,1,5
Roanoke-Chowan Community College,0.3109,0.6058,0.0096,0.0,0.0064,0.0,0.0,0.0032,0.0641,0.2788,0.7212,2,1,5
Robeson Community College,0.1925,0.2,0.0866,0.0067,0.4649,0.0,0.0478,0.0,0.0015,0.2925,0.7075,2,1,5
Robeson Community College,0.1925,0.2,0.0866,0.0067,0.4649,0.0,0.0478,0.0,0.0015,0.2925,0.7075,2,1,5
Rockingham Community College,0.6552,0.1625,0.077,0.0046,0.0038,0.0008,0.0236,0.0107,0.0618,0.3867,0.6133,2,1,5
Rockingham Community College,0.6552,0.1625,0.077,0.0046,0.0038,0.0008,0.0236,0.0107,0.0618,0.3867,0.6133,2,1,5
Rowan-Cabarrus Community College,0.5885,0.1906,0.1253,0.0141,0.0044,0.001,0.0298,0.0247,0.0216,0.3876,0.6124,2,1,5
Rowan-Cabarrus Community College,0.5885,0.1906,0.1253,0.0141,0.0044,0.001,0.0298,0.0247,0.0216,0.3876,0.6124,2,1,5
Saint Augustine's University,0.0044,0.931,0.0044,0.0022,0.0,0.0,0.0,0.0356,0.0222,0.5606,0.4394,3,2,5
Saint Augustine's University,0.0044,0.931,0.0044,0.0022,0.0,0.0,0.0,0.0356,0.0222,0.5606,0.4394,3,2,5
Sampson Community College,0.381,0.2687,0.2769,0.0067,0.0277,0.0,0.0172,0.012,0.0097,0.3323,0.6677,2,1,5
Sampson Community College,0.381,0.2687,0.2769,0.0067,0.0277,0.0,0.0172,0.012,0.0097,0.3323,0.6677,2,1,5
Sandhills Community College,0.564,0.1856,0.1184,0.0147,0.0324,0.0019,0.0378,0.0116,0.0336,0.3769,0.6231,2,1,5
Sandhills Community College,0.564,0.1856,0.1184,0.0147,0.0324,0.0019,0.0378,0.0116,0.0336,0.3769,0.6231,2,1,5
Shaw University,0.0094,0.5641,0.0256,0.0308,0.0026,0.0043,0.1607,0.0487,0.1538,0.4009,0.5991,4,2,5
Shaw University,0.0094,0.5641,0.0256,0.0308,0.0026,0.0043,0.1607,0.0487,0.1538,0.4009,0.5991,4,2,5
Paul Mitchell the School-Fayetteville,0.4136,0.3298,0.1152,0.0,0.0366,0.0052,0.0995,0.0,0.0,0.0262,0.9738,1,3,5
Paul Mitchell the School-Fayetteville,0.4136,0.3298,0.1152,0.0,0.0366,0.0052,0.0995,0.0,0.0,0.0262,0.9738,1,3,5
St. Andrews University,0.2997,0.1892,0.0401,0.011,0.0235,0.0,0.0318,0.1188,0.2859,0.4461,0.5539,4,2,5
St. Andrews University,0.2997,0.1892,0.0401,0.011,0.0235,0.0,0.0318,0.1188,0.2859,0.4461,0.5539,4,2,5
Stanly Community College,0.6331,0.2099,0.0354,0.0236,0.0077,0.0,0.0164,0.0123,0.0616,0.2612,0.7388,2,1,5
Stanly Community College,0.6331,0.2099,0.0354,0.0236,0.0077,0.0,0.0164,0.0123,0.0616,0.2612,0.7388,2,1,5
Southeastern Baptist Theological Seminary,0.7702,0.1041,0.061,0.0341,0.0126,0.0,0.0,0.0018,0.0162,0.6966,0.3034,4,2,5
Southeastern Baptist Theological Seminary,0.7702,0.1041,0.061,0.0341,0.0126,0.0,0.0,0.0018,0.0162,0.6966,0.3034,4,2,5
Surry Community College,0.7866,0.0324,0.1348,0.0048,0.0032,0.0011,0.0228,0.0011,0.0133,0.3763,0.6237,2,1,5
Surry Community College,0.7866,0.0324,0.1348,0.0048,0.0032,0.0011,0.0228,0.0011,0.0133,0.3763,0.6237,2,1,5
Alamance Community College,0.5216,0.1997,0.1549,0.0164,0.0062,0.0003,0.0333,0.0343,0.0333,0.3772,0.6228,2,1,5
Alamance Community College,0.5216,0.1997,0.1549,0.0164,0.0062,0.0003,0.0333,0.0343,0.0333,0.3772,0.6228,2,1,5
Tri-County Community College,0.8961,0.0183,0.0305,0.002,0.0163,0.002,0.0122,0.0102,0.0122,0.3666,0.6334,2,1,5
Tri-County Community College,0.8961,0.0183,0.0305,0.002,0.0163,0.002,0.0122,0.0102,0.0122,0.3666,0.6334,2,1,5
Vance-Granville Community College,0.4316,0.3356,0.0829,0.0083,0.0138,0.0022,0.0264,0.0127,0.0865,0.3284,0.6716,2,1,5
Vance-Granville Community College,0.4316,0.3356,0.0829,0.0083,0.0138,0.0022,0.0264,0.0127,0.0865,0.3284,0.6716,2,1,5
Wake Forest University,0.6923,0.0638,0.0747,0.0335,0.0008,0.0002,0.0375,0.0971,0.0002,0.4683,0.5317,4,2,5
Wake Forest University,0.6923,0.0638,0.0747,0.0335,0.0008,0.0002,0.0375,0.0971,0.0002,0.4683,0.5317,4,2,5
Wake Technical Community College,0.4899,0.2265,0.1346,0.0436,0.0045,0.0016,0.0341,0.0314,0.0338,0.456,0.544,2,1,5
Wake Technical Community College,0.4899,0.2265,0.1346,0.0436,0.0045,0.0016,0.0341,0.0314,0.0338,0.456,0.544,2,1,5
Warren Wilson College,0.7587,0.0567,0.0858,0.0073,0.0102,0.0,0.0509,0.0218,0.0087,0.3372,0.6628,4,2,5
Warren Wilson College,0.7587,0.0567,0.0858,0.0073,0.0102,0.0,0.0509,0.0218,0.0087,0.3372,0.6628,4,2,5
Warren Wilson College,0.7587,0.0567,0.0858,0.0073,0.0102,0.0,0.0509,0.0218,0.0087,0.3372,0.6628,4,2,5
Warren Wilson College,0.7587,0.0567,0.0858,0.0073,0.0102,0.0,0.0509,0.0218,0.0087,0.3372,0.6628,4,2,5
Warren Wilson College,0.7587,0.0567,0.0858,0.0073,0.0102,0.0,0.0509,0.0218,0.0087,0.3372,0.6628,4,2,5
Warren Wilson College,0.7587,0.0567,0.0858,0.0073,0.0102,0.0,0.0509,0.0218,0.0087,0.3372,0.6628,4,2,5
Warren Wilson College,0.7587,0.0567,0.0858,0.0073,0.0102,0.0,0.0509,0.0218,0.0087,0.3372,0.6628,4,2,5
Warren Wilson College,0.7587,0.0567,0.0858,0.0073,0.0102,0.0,0.0509,0.0218,0.0087,0.3372,0.6628,4,2,5
Watts School of Nursing,0.6736,0.2014,0.0556,0.0208,0.0069,0.0069,0.0278,0.0,0.0069,0.0625,0.9375,1,2,5
Watts School of Nursing,0.6736,0.2014,0.0556,0.0208,0.0069,0.0069,0.0278,0.0,0.0069,0.0625,0.9375,1,2,5
Western Piedmont Community College,0.7609,0.0642,0.0847,0.0767,0.0027,0.0009,0.0009,0.008,0.0009,0.3979,0.6021,2,1,5
Western Piedmont Community College,0.7609,0.0642,0.0847,0.0767,0.0027,0.0009,0.0009,0.008,0.0009,0.3979,0.6021,2,1,5
Wilkes Community College,0.8245,0.0319,0.0851,0.0073,0.0007,0.0,0.0273,0.0113,0.012,0.3983,0.6017,2,1,5
Wilkes Community College,0.8245,0.0319,0.0851,0.0073,0.0007,0.0,0.0273,0.0113,0.012,0.3983,0.6017,2,1,5
Wilson Community College,0.3812,0.4203,0.1105,0.0068,0.0029,0.0,0.0196,0.0254,0.0332,0.2776,0.7224,2,1,5
Wilson Community College,0.3812,0.4203,0.1105,0.0068,0.0029,0.0,0.0196,0.0254,0.0332,0.2776,0.7224,2,1,5
Wingate University,0.537,0.1993,0.0217,0.0214,0.0018,0.0011,0.0808,0.0428,0.0942,0.3935,0.6065,4,2,5
Wingate University,0.537,0.1993,0.0217,0.0214,0.0018,0.0011,0.0808,0.0428,0.0942,0.3935,0.6065,4,2,5
Carolina Christian College,0.02,0.94,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.8,0.2,4,2,5
Carolina Christian College,0.02,0.94,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.8,0.2,4,2,5
Winston Salem Barber School,0.25,0.6774,0.0726,0.0,0.0,0.0,0.0,0.0,0.0,0.8226,0.1774,1,3,5
Winston Salem Barber School,0.25,0.6774,0.0726,0.0,0.0,0.0,0.0,0.0,0.0,0.8226,0.1774,1,3,5
Winston-Salem State University,0.0951,0.7916,0.0369,0.0071,0.0038,0.0002,0.0413,0.0124,0.0117,0.2669,0.7331,4,1,5
Winston-Salem State University,0.0951,0.7916,0.0369,0.0071,0.0038,0.0002,0.0413,0.0124,0.0117,0.2669,0.7331,4,1,5
Western Carolina University,0.7909999999999999,0.0504,0.0738,0.0111,0.0085,0.0004,0.038,0.0137,0.0131,0.4547,0.5453,4,1,5
Western Carolina University,0.7909999999999999,0.0504,0.0738,0.0111,0.0085,0.0004,0.038,0.0137,0.0131,0.4547,0.5453,4,1,5
Rasmussen University-North Dakota,0.5903,0.1121,0.053,0.028,0.0,0.0,0.0296,0.0,0.1869,0.1542,0.8458,4,3,4
Rasmussen University-North Dakota,0.5903,0.1121,0.053,0.028,0.0,0.0,0.0296,0.0,0.1869,0.1542,0.8458,4,3,4
Bismarck State College,0.848,0.029,0.0441,0.0075,0.0186,0.0014,0.0419,0.0029,0.0065,0.6115,0.3885,3,1,4
Bismarck State College,0.848,0.029,0.0441,0.0075,0.0186,0.0014,0.0419,0.0029,0.0065,0.6115,0.3885,3,1,4
Nueta Hidatsa Sahnish College,0.061,0.0061,0.0732,0.0,0.8049,0.0061,0.0488,0.0,0.0,0.3049,0.6951,3,1,4
Nueta Hidatsa Sahnish College,0.061,0.0061,0.0732,0.0,0.8049,0.0061,0.0488,0.0,0.0,0.3049,0.6951,3,1,4
University of Jamestown,0.7248,0.0655,0.0966,0.0078,0.0011,0.0044,0.0311,0.0666,0.0022,0.5472,0.4528,4,2,4
University of Jamestown,0.7248,0.0655,0.0966,0.0078,0.0011,0.0044,0.0311,0.0666,0.0022,0.5472,0.4528,4,2,4
Lake Region State College,0.6881,0.0463,0.0642,0.0104,0.0403,0.003,0.0761,0.0597,0.0119,0.4328,0.5672,2,1,4
Lake Region State College,0.6881,0.0463,0.0642,0.0104,0.0403,0.003,0.0761,0.0597,0.0119,0.4328,0.5672,2,1,4
Cankdeska Cikana Community College,0.0479,0.0205,0.0068,0.0,0.9178,0.0,0.0068,0.0,0.0,0.4726,0.5274,2,1,4
Cankdeska Cikana Community College,0.0479,0.0205,0.0068,0.0,0.9178,0.0,0.0068,0.0,0.0,0.4726,0.5274,2,1,4
Mayville State University,0.8,0.0456,0.0573,0.0058,0.014,0.0047,0.0374,0.0304,0.0047,0.3474,0.6526,4,1,4
Mayville State University,0.8,0.0456,0.0573,0.0058,0.014,0.0047,0.0374,0.0304,0.0047,0.3474,0.6526,4,1,4
Minot State University,0.6783,0.0391,0.0773,0.011,0.0217,0.0047,0.0438,0.1139,0.0102,0.3876,0.6124,4,1,4
Minot State University,0.6783,0.0391,0.0773,0.011,0.0217,0.0047,0.0438,0.1139,0.0102,0.3876,0.6124,4,1,4
North Dakota State University-Main Campus,0.8669,0.0268,0.028,0.0146,0.006,0.0007,0.0367,0.0123,0.0081,0.5352,0.4648,4,1,4
North Dakota State University-Main Campus,0.8669,0.0268,0.028,0.0146,0.006,0.0007,0.0367,0.0123,0.0081,0.5352,0.4648,4,1,4
North Dakota State University-Main Campus,0.8669,0.0268,0.028,0.0146,0.006,0.0007,0.0367,0.0123,0.0081,0.5352,0.4648,4,1,4
North Dakota State University-Main Campus,0.8669,0.0268,0.028,0.0146,0.006,0.0007,0.0367,0.0123,0.0081,0.5352,0.4648,4,1,4
North Dakota State University-Main Campus,0.8669,0.0268,0.028,0.0146,0.006,0.0007,0.0367,0.0123,0.0081,0.5352,0.4648,4,1,4
North Dakota State University-Main Campus,0.8669,0.0268,0.028,0.0146,0.006,0.0007,0.0367,0.0123,0.0081,0.5352,0.4648,4,1,4
North Dakota State University-Main Campus,0.8669,0.0268,0.028,0.0146,0.006,0.0007,0.0367,0.0123,0.0081,0.5352,0.4648,4,1,4
North Dakota State University-Main Campus,0.8669,0.0268,0.028,0.0146,0.006,0.0007,0.0367,0.0123,0.0081,0.5352,0.4648,4,1,4
North Dakota State University-Main Campus,0.8669,0.0268,0.028,0.0146,0.006,0.0007,0.0367,0.0123,0.0081,0.5352,0.4648,4,1,4
North Dakota State University-Main Campus,0.8669,0.0268,0.028,0.0146,0.006,0.0007,0.0367,0.0123,0.0081,0.5352,0.4648,4,1,4
North Dakota State University-Main Campus,0.8669,0.0268,0.028,0.0146,0.006,0.0007,0.0367,0.0123,0.0081,0.5352,0.4648,4,1,4
North Dakota State University-Main Campus,0.8669,0.0268,0.028,0.0146,0.006,0.0007,0.0367,0.0123,0.0081,0.5352,0.4648,4,1,4
North Dakota State University-Main Campus,0.8669,0.0268,0.028,0.0146,0.006,0.0007,0.0367,0.0123,0.0081,0.5352,0.4648,4,1,4
North Dakota State University-Main Campus,0.8669,0.0268,0.028,0.0146,0.006,0.0007,0.0367,0.0123,0.0081,0.5352,0.4648,4,1,4
North Dakota State University-Main Campus,0.8669,0.0268,0.028,0.0146,0.006,0.0007,0.0367,0.0123,0.0081,0.5352,0.4648,4,1,4
North Dakota State College of Science,0.7974,0.0921,0.0313,0.0102,0.0102,0.0005,0.0404,0.0108,0.006999999999999999,0.5760000000000001,0.424,2,1,4
North Dakota State College of Science,0.7974,0.0921,0.0313,0.0102,0.0102,0.0005,0.0404,0.0108,0.006999999999999999,0.5760000000000001,0.424,2,1,4
Dakota College at Bottineau,0.5465,0.1686,0.093,0.0116,0.0465,0.0,0.062,0.0659,0.0058,0.3953,0.6047,2,1,4
Dakota College at Bottineau,0.5465,0.1686,0.093,0.0116,0.0465,0.0,0.062,0.0659,0.0058,0.3953,0.6047,2,1,4
Williston State College,0.654,0.0583,0.1179,0.0089,0.0101,0.0025,0.076,0.0646,0.0076,0.379,0.621,2,1,4
Williston State College,0.654,0.0583,0.1179,0.0089,0.0101,0.0025,0.076,0.0646,0.0076,0.379,0.621,2,1,4
Sitting Bull College,0.0637,0.004,0.0,0.0,0.9323,0.0,0.0,0.0,0.0,0.3267,0.6733,4,1,4
Sitting Bull College,0.0637,0.004,0.0,0.0,0.9323,0.0,0.0,0.0,0.0,0.3267,0.6733,4,1,4
Trinity Bible College and Graduate School,0.8025,0.0617,0.0556,0.0062,0.0247,0.0,0.0309,0.0,0.0185,0.537,0.463,4,2,4
Trinity Bible College and Graduate School,0.8025,0.0617,0.0556,0.0062,0.0247,0.0,0.0309,0.0,0.0185,0.537,0.463,4,2,4
Turtle Mountain Community College,0.0149,0.0,0.0043,0.0,0.9808,0.0,0.0,0.0,0.0,0.4009,0.5991,3,2,4
Turtle Mountain Community College,0.0149,0.0,0.0043,0.0,0.9808,0.0,0.0,0.0,0.0,0.4009,0.5991,3,2,4
United Tribes Technical College,0.0327,0.0151,0.0,0.0,0.9446,0.0,0.0,0.0076,0.0,0.4282,0.5718,3,2,4
United Tribes Technical College,0.0327,0.0151,0.0,0.0,0.9446,0.0,0.0,0.0076,0.0,0.4282,0.5718,3,2,4
Valley City State University,0.8015,0.0299,0.0636,0.0039,0.0116,0.0048,0.053,0.0202,0.0116,0.474,0.526,4,1,4
Valley City State University,0.8015,0.0299,0.0636,0.0039,0.0116,0.0048,0.053,0.0202,0.0116,0.474,0.526,4,1,4
ETI Technical College,0.7444,0.2406,0.0075,0.0,0.0075,0.0,0.0,0.0,0.0,0.4586,0.5414,2,3,3
ETI Technical College,0.7444,0.2406,0.0075,0.0,0.0075,0.0,0.0,0.0,0.0,0.4586,0.5414,2,3,3
Herzing University-Akron,0.4668,0.4044,0.0302,0.008,0.004,0.0,0.0302,0.0,0.0563,0.1449,0.8551,3,2,3
Herzing University-Akron,0.4668,0.4044,0.0302,0.008,0.004,0.0,0.0302,0.0,0.0563,0.1449,0.8551,3,2,3
University of Akron Main Campus,0.7577,0.1006,0.0318,0.0282,0.0016,0.0002,0.0431,0.0211,0.0157,0.5486,0.4514,4,1,3
University of Akron Main Campus,0.7577,0.1006,0.0318,0.0282,0.0016,0.0002,0.0431,0.0211,0.0157,0.5486,0.4514,4,1,3
University of Akron Wayne College,0.8453,0.0566,0.03,0.0083,0.0017,0.0,0.0416,0.0033,0.0133,0.406,0.594,2,1,3
University of Akron Wayne College,0.8453,0.0566,0.03,0.0083,0.0017,0.0,0.0416,0.0033,0.0133,0.406,0.594,2,1,3
Allegheny Wesleyan College,0.9677,0.0,0.0,0.0,0.0,0.0323,0.0,0.0,0.0,0.4032,0.5968,3,2,3
Allegheny Wesleyan College,0.9677,0.0,0.0,0.0,0.0,0.0323,0.0,0.0,0.0,0.4032,0.5968,3,2,3
Allegheny Wesleyan College,0.9677,0.0,0.0,0.0,0.0,0.0323,0.0,0.0,0.0,0.4032,0.5968,3,2,3
Allegheny Wesleyan College,0.9677,0.0,0.0,0.0,0.0,0.0323,0.0,0.0,0.0,0.4032,0.5968,3,2,3
Allegheny Wesleyan College,0.9677,0.0,0.0,0.0,0.0,0.0323,0.0,0.0,0.0,0.4032,0.5968,3,2,3
Allegheny Wesleyan College,0.9677,0.0,0.0,0.0,0.0,0.0323,0.0,0.0,0.0,0.4032,0.5968,3,2,3
Allegheny Wesleyan College,0.9677,0.0,0.0,0.0,0.0,0.0323,0.0,0.0,0.0,0.4032,0.5968,3,2,3
Allegheny Wesleyan College,0.9677,0.0,0.0,0.0,0.0,0.0323,0.0,0.0,0.0,0.4032,0.5968,3,2,3
Apollo Career Center,0.6533,0.18600000000000005,0.0465,0.0021,0.0042,0.0042,0.0444,0.0,0.0592,0.4651,0.5349,1,1,3
Apollo Career Center,0.6533,0.18600000000000005,0.0465,0.0021,0.0042,0.0042,0.0444,0.0,0.0592,0.4651,0.5349,1,1,3
Art Academy of Cincinnati,0.6934,0.1557,0.0613,0.0094,0.0,0.0,0.0566,0.0047,0.0189,0.2736,0.7264,3,2,3
Art Academy of Cincinnati,0.6934,0.1557,0.0613,0.0094,0.0,0.0,0.0566,0.0047,0.0189,0.2736,0.7264,3,2,3
Ashland County-West Holmes Career Center,0.9636,0.0364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6727,0.3273,1,1,3
Ashland County-West Holmes Career Center,0.9636,0.0364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6727,0.3273,1,1,3
Ashland University,0.7403,0.1026,0.0353,0.0091,0.004,0.0024,0.0249,0.0232,0.0582,0.4164,0.5836,4,2,3
Ashland University,0.7403,0.1026,0.0353,0.0091,0.004,0.0024,0.0249,0.0232,0.0582,0.4164,0.5836,4,2,3
Ashtabula County Technical and Career Campus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2426,0.7574,1,1,3
Ashtabula County Technical and Career Campus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2426,0.7574,1,1,3
Athenaeum of Ohio,0.7619,0.0,0.0476,0.0,0.0,0.0,0.0,0.0,0.1905,0.7143,0.2857,4,2,3
Athenaeum of Ohio,0.7619,0.0,0.0476,0.0,0.0,0.0,0.0,0.0,0.1905,0.7143,0.2857,4,2,3
Auburn Career Center,0.8203,0.0859,0.0,0.0156,0.0,0.0,0.0234,0.0,0.0547,0.6953,0.3047,1,1,3
